work_year,salary_in_usd,employee_residence,company_size,job_group,_experience_level,_employment_type,_remote_ratio
2022,210000,US,M,Data Scientist,senior,full-time,remote
2022,140000,US,M,Data Scientist,senior,full-time,remote
2022,150075,US,M,Data Analyst,senior,full-time,remote
2022,110925,US,M,Data Analyst,senior,full-time,remote
2022,100000,US,M,Data Engineer,senior,full-time,remote
2022,25000,US,M,Data Engineer,senior,full-time,remote
2022,126500,US,M,Data Analyst,senior,full-time,remote
2022,106260,US,M,Data Analyst,senior,full-time,remote
2022,220110,US,M,Data Engineer,senior,full-time,remote
2022,160080,US,M,Data Engineer,senior,full-time,remote
2022,105000,US,M,Data Analyst,senior,full-time,remote
2022,100000,US,M,Data Analyst,senior,full-time,remote
2022,170000,US,M,Data Analyst,senior,full-time,remote
2022,135000,US,M,Data Analyst,senior,full-time,remote
2022,230000,US,M,Data Scientist,senior,full-time,remote
2022,140000,US,M,Data Scientist,senior,full-time,remote
2022,135000,US,M,Data Analyst,mid-level,full-time,remote
2022,50000,US,M,Data Analyst,mid-level,full-time,remote
2022,220000,US,M,Data Scientist,senior,full-time,remote
2022,140000,US,M,Data Scientist,senior,full-time,remote
2022,172386,GB,M,Data Scientist,mid-level,full-time,on-site
2022,86193,GB,M,Data Scientist,mid-level,full-time,on-site
2022,220000,US,M,ML engineer,senior,full-time,remote
2022,120000,US,M,ML engineer,senior,full-time,remote
2022,200000,US,M,Data Scientist,mid-level,full-time,remote
2022,120000,US,M,Data Scientist,mid-level,full-time,remote
2022,120000,AE,S,ML engineer,senior,full-time,remote
2022,65000,AE,S,ML engineer,senior,full-time,remote
2022,324000,US,M,Data Engineer,executive,full-time,remote
2022,216000,US,M,Data Engineer,executive,full-time,remote
2022,210000,US,M,Data Engineer,senior,full-time,remote
2022,100000,US,M,Data Engineer,senior,full-time,remote
2022,185100,US,M,Data Scientist,senior,full-time,remote
2022,104890,US,M,Data Scientist,senior,full-time,remote
2022,105000,US,M,Data Engineer,senior,full-time,remote
2022,80000,US,M,Data Engineer,senior,full-time,remote
2022,76814,CA,M,ML engineer,mid-level,full-time,remote
2020,117104,CA,L,Data Lead,senior,full-time,hybrid
2022,192037,CA,L,Data Lead,executive,full-time,hybrid
2022,120000,US,S,ML engineer,mid-level,full-time,remote
2022,17805,IN,M,Data Analyst,mid-level,full-time,remote
2022,30523,IN,L,Data Scientist,mid-level,full-time,remote
2022,55685,PT,L,Data Engineer,mid-level,full-time,hybrid
2022,52533,DE,L,Data Engineer,mid-level,part-time,hybrid
2022,17805,IN,M,Data Scientist,entry-level,full-time,remote
2022,75000,BO,L,Data Scientist,mid-level,full-time,remote
2022,157000,US,L,Data Scientist,mid-level,full-time,remote
2022,69133,CA,L,Data Analyst,mid-level,full-time,hybrid
2022,65000,US,S,Data Engineer,entry-level,full-time,remote
2022,68293,IE,S,ML engineer,senior,full-time,remote
2021,109000,US,L,Data Scientist,mid-level,full-time,hybrid
2022,67597,CA,M,Data Scientist,mid-level,full-time,remote
2022,10000,PT,M,ML engineer,entry-level,full-time,remote
2022,20000,GR,S,Data Analyst,mid-level,full-time,remote
2021,102839,SI,L,Data Lead,senior,full-time,remote
2022,200000,MY,M,Data Lead,senior,full-time,remote
2022,51081,CA,L,Data Scientist,entry-level,full-time,remote
2022,78000,US,M,Data Scientist,mid-level,full-time,remote
2022,135000,US,M,Data Engineer,senior,full-time,remote
2022,115000,US,M,Data Engineer,senior,full-time,remote
2022,83864,AU,L,ML engineer,mid-level,full-time,remote
2022,40000,JP,L,Data Scientist,entry-level,full-time,remote
2022,31520,EE,S,Data Lead,mid-level,full-time,remote
2022,59888,NL,L,ML engineer,senior,full-time,remote
2020,54742,PK,L,Data Engineer,entry-level,full-time,remote
2022,89306,FR,L,Data Scientist,senior,full-time,hybrid
2022,83171,AU,M,Data Scientist,entry-level,full-time,hybrid
2022,165000,US,M,Data Scientist,senior,full-time,remote
2022,153000,US,M,Data Scientist,mid-level,full-time,hybrid
2022,100000,BR,M,Data Scientist,senior,full-time,remote
2022,76814,CA,M,ML engineer,senior,full-time,remote
2022,33609,PL,L,Data Scientist,mid-level,full-time,remote
2022,75000,CA,S,Data Analyst,mid-level,full-time,remote
2020,20000,HN,S,Data Analyst,mid-level,full-time,on-site
2022,30469,TN,M,Data Scientist,entry-level,contract,remote
2021,69999,CZ,L,Data Scientist,mid-level,full-time,hybrid
2022,55475,PK,M,Data Engineer,entry-level,full-time,remote
2022,61989,AT,L,Data Scientist,mid-level,full-time,on-site
2022,152500,US,M,Data Lead,senior,full-time,remote
2022,120000,US,L,Data Scientist,entry-level,full-time,remote
2022,135000,US,L,Data Scientist,mid-level,full-time,remote
2022,405000,US,L,Data Lead,senior,full-time,remote
2021,150000,US,L,Data Engineer,senior,full-time,on-site
2021,240000,US,L,Data Lead,senior,full-time,on-site
2021,135000,US,L,Data Analyst,mid-level,full-time,remote
2021,80000,US,M,Data Scientist,entry-level,full-time,remote
2022,380000,US,L,Data Scientist,senior,full-time,remote
2022,120402,CH,L,Data Scientist,mid-level,full-time,on-site
2022,177000,US,L,Data Scientist,senior,full-time,remote
2022,65141,FR,M,Data Engineer,mid-level,full-time,remote
2022,48000,RU,S,Data Scientist,mid-level,full-time,remote
2022,20000,PK,M,Analytics engineer,entry-level,full-time,on-site
2021,220000,US,L,Data Scientist,senior,full-time,on-site
2021,77364,JP,S,ML engineer,mid-level,full-time,hybrid
2021,63711,JP,S,ML engineer,mid-level,full-time,hybrid
2022,150000,AU,S,ML engineer,entry-level,full-time,remote
2021,90000,US,M,Data Analyst,mid-level,full-time,remote
2022,100000,CA,M,Data Scientist,mid-level,freelance,remote
2021,100000,US,S,Data Scientist,entry-level,full-time,on-site
2022,100000,DZ,M,Data Scientist,entry-level,part-time,hybrid
2022,144000,US,L,Data Scientist,senior,full-time,hybrid
2022,155499,DE,M,Data Scientist,senior,full-time,remote
2021,24000,BR,M,ML engineer,senior,full-time,remote
2021,38400,VN,M,Data Scientist,mid-level,full-time,remote
2022,100000,US,L,Data Analyst,entry-level,full-time,hybrid
2021,82500,US,S,Data Scientist,mid-level,full-time,remote
2021,49646,FR,M,Data Scientist,entry-level,full-time,hybrid
2021,40570,IN,L,Data Scientist,senior,full-time,hybrid
2022,120000,US,M,Data Engineer,entry-level,full-time,remote
2022,84053,DE,M,ML engineer,senior,full-time,on-site
2021,20000,IN,S,ML engineer,entry-level,full-time,remote
2022,125000,US,M,ML engineer,entry-level,full-time,on-site
2021,9466,IN,S,Data Scientist,mid-level,full-time,on-site
2021,120000,US,S,Data Scientist,senior,full-time,hybrid
2021,10354,ES,M,Data Analyst,entry-level,part-time,hybrid
2021,110037,GB,L,Data Scientist,entry-level,full-time,on-site
2022,21013,PT,L,ML engineer,entry-level,full-time,remote
2021,50000,US,M,Data Analyst,entry-level,full-time,remote
2021,200000,US,M,Data Engineer,senior,full-time,remote
2021,60000,ES,M,Data Engineer,mid-level,full-time,hybrid
2021,200000,US,L,Data Engineer,mid-level,full-time,remote
2021,100000,IQ,S,ML engineer,entry-level,full-time,hybrid
2021,100000,US,L,Data Engineer,mid-level,full-time,remote
2021,82744,BE,M,ML engineer,senior,full-time,hybrid
2020,59303,DE,S,Data Engineer,mid-level,full-time,remote
2021,62649,FR,M,Data Scientist,mid-level,full-time,hybrid
2021,82528,GB,L,Data Engineer,mid-level,full-time,remote
2021,170000,US,L,Data Architect,mid-level,full-time,remote
2021,150000,US,L,Data Architect,mid-level,full-time,remote
2021,55000,US,S,Data Analyst,entry-level,full-time,hybrid
2021,250000,US,L,Data Lead,executive,full-time,on-site
2021,80000,US,L,Data Engineer,entry-level,full-time,remote
2020,70000,US,L,Data Engineer,entry-level,full-time,remote
2021,130026,DE,M,Data Lead,executive,full-time,hybrid
2021,63831,DE,L,Consultant,entry-level,full-time,hybrid
2020,68428,GR,L,Data Scientist,senior,full-time,remote
2021,85000,RU,M,Data Lead,executive,full-time,on-site
2021,230000,RU,L,Data Lead,executive,full-time,hybrid
2021,125000,US,S,ML engineer,entry-level,full-time,remote
2021,120000,US,M,Data Lead,senior,full-time,remote
2020,450000,US,M,Data Scientist,mid-level,full-time,on-site
2020,46759,FR,L,Data Analyst,mid-level,full-time,hybrid
2020,74130,AT,L,Data Engineer,mid-level,full-time,hybrid
2021,127221,CA,L,ML engineer,senior,full-time,hybrid
2021,144000,US,L,Data Lead,senior,full-time,remote
2021,13400,UA,L,Data Scientist,entry-level,full-time,remote
2021,75774,CA,L,Data Scientist,mid-level,full-time,remote
2021,150000,US,M,Data Scientist,mid-level,full-time,remote
2020,103000,US,L,Consultant,mid-level,full-time,remote
2021,153000,US,L,Data Engineer,senior,full-time,remote
2021,90000,US,L,Data Engineer,mid-level,full-time,remote
2021,90000,US,S,Data Analyst,entry-level,full-time,remote
2021,60000,US,S,Data Analyst,entry-level,full-time,remote
2021,50000,NG,L,Data Scientist,mid-level,full-time,remote
2021,12000,PK,M,Data Scientist,entry-level,part-time,remote
2021,5409,IN,M,ML engineer,mid-level,part-time,hybrid
2021,270000,US,L,ML engineer,mid-level,contract,remote
2021,54238,GB,L,Data Scientist,mid-level,full-time,hybrid
2021,47282,ES,S,ML engineer,mid-level,full-time,remote
2021,153667,IT,L,Data Lead,executive,full-time,remote
2021,28476,PL,L,Data Engineer,mid-level,full-time,remote
2021,110000,US,L,Analytics engineer,mid-level,full-time,remote
2021,82528,GB,L,Data Scientist,entry-level,full-time,hybrid
2020,250000,US,L,ML engineer,entry-level,full-time,hybrid
2021,59102,FR,M,Data Analyst,entry-level,full-time,hybrid
2021,80000,BG,S,Data Analyst,senior,full-time,remote
2020,10000,NG,S,Data Analyst,entry-level,full-time,remote
2020,138000,US,S,ML engineer,entry-level,full-time,remote
2021,140000,US,L,Data Engineer,mid-level,full-time,remote
2021,79197,DE,L,Analytics engineer,senior,full-time,remote
2021,170000,US,L,Data Analyst,senior,full-time,remote
2021,80000,US,M,Data Analyst,entry-level,full-time,remote
2020,45760,PH,S,Data Scientist,mid-level,full-time,remote
2021,100000,US,M,Data Analyst,mid-level,full-time,remote
2021,53192,FR,L,Data Scientist,senior,full-time,hybrid
2021,235000,US,L,Data Lead,executive,full-time,remote
2021,150000,IN,L,Data Analyst,executive,full-time,remote
2020,79833,ES,L,Data Engineer,executive,full-time,hybrid
2021,225000,US,L,Data Scientist,entry-level,full-time,remote
2021,76833,DE,S,Consultant,entry-level,full-time,remote
2020,50180,PT,M,Data Engineer,mid-level,full-time,on-site
2021,88654,GR,L,Data Analyst,senior,full-time,remote
2021,103160,GB,S,Data Engineer,senior,full-time,remote
2021,113476,GB,M,Data Engineer,senior,full-time,remote
2021,94564,DE,L,ML engineer,senior,full-time,hybrid
2021,30428,IN,L,Data Engineer,entry-level,full-time,remote
2021,150000,US,M,Data Engineer,senior,full-time,remote
2021,115000,US,S,Data Engineer,senior,full-time,remote
2021,187442,CA,L,Data Scientist,mid-level,full-time,remote
2021,51519,GB,L,Data Analyst,mid-level,full-time,hybrid
2020,106000,US,L,Data Engineer,mid-level,full-time,remote
2020,112872,GB,L,Data Engineer,mid-level,full-time,hybrid
2021,36259,HU,L,Data Analyst,mid-level,full-time,hybrid
2021,150000,US,L,Data Engineer,senior,full-time,remote
2020,15966,DE,S,ML engineer,entry-level,part-time,remote
2021,95746,DE,S,ML engineer,mid-level,full-time,remote
2021,70000,US,M,ML engineer,entry-level,full-time,remote
2020,76958,GB,S,Data Scientist,mid-level,full-time,remote
2021,89294,SG,L,Data Engineer,mid-level,full-time,hybrid
2021,29751,IN,L,Data Scientist,entry-level,full-time,hybrid
2021,276000,US,L,Data Engineer,senior,full-time,on-site
2020,188000,US,L,Data Engineer,senior,full-time,remote
2021,160000,BR,S,Data Engineer,senior,full-time,remote
2020,105000,US,L,Data Scientist,mid-level,full-time,remote
2021,200000,US,L,Data Engineer,mid-level,full-time,remote
2021,174000,US,L,Data Engineer,senior,full-time,remote
2021,93000,US,L,Data Analyst,mid-level,full-time,remote
2021,28399,IN,M,Data Scientist,entry-level,full-time,remote
2021,60757,PT,L,Data Scientist,senior,full-time,hybrid
2021,90000,US,S,Data Scientist,entry-level,full-time,remote
2020,70139,FR,L,Data Engineer,mid-level,full-time,hybrid
2020,6072,IN,S,Data Analyst,entry-level,full-time,on-site
2020,33511,MX,S,Data Engineer,senior,full-time,on-site
2021,170000,US,M,Data Analyst,senior,full-time,remote
2021,96282,GB,L,Data Engineer,senior,full-time,hybrid
2021,12103,TR,M,Data Engineer,mid-level,full-time,on-site
2021,36643,FR,L,Data Scientist,entry-level,full-time,hybrid
2021,72212,GB,L,Data Engineer,mid-level,full-time,hybrid
2020,91000,US,L,Data Analyst,entry-level,full-time,remote
2021,99703,CA,M,Data Architect,senior,full-time,hybrid
2021,165000,US,L,Data Scientist,senior,full-time,remote
2021,80000,US,L,Data Analyst,mid-level,full-time,remote
2021,103691,CA,L,Data Scientist,senior,full-time,remote
2021,21637,IN,M,Data Engineer,entry-level,full-time,hybrid
2020,42000,NL,L,Data Scientist,entry-level,full-time,hybrid
2020,115000,AE,L,Data Scientist,mid-level,full-time,on-site
2021,63810,CA,M,Data Scientist,mid-level,full-time,remote
2020,260000,JP,S,Data Scientist,senior,full-time,on-site
2021,110000,US,S,Data Lead,mid-level,full-time,on-site
2021,180000,US,L,Data Architect,mid-level,full-time,remote
2021,200000,US,L,Data Analyst,senior,full-time,remote
2020,109024,GB,M,Data Engineer,senior,full-time,hybrid
2021,200000,US,L,Data Engineer,senior,full-time,remote
2021,256000,US,S,ML engineer,senior,full-time,remote
2021,110000,US,L,Data Engineer,mid-level,full-time,remote
2020,79833,DE,L,Data Scientist,mid-level,full-time,on-site
2021,72500,US,L,Data Engineer,entry-level,full-time,remote
2021,185000,US,L,ML engineer,senior,full-time,hybrid
2021,69741,NL,L,Data Engineer,mid-level,part-time,remote
2021,100000,JE,L,Data Scientist,entry-level,full-time,on-site
2021,112000,US,L,Data Engineer,mid-level,full-time,remote
2020,150000,US,L,ML engineer,senior,full-time,hybrid
2021,20171,TR,L,Data Scientist,senior,full-time,hybrid
2021,55000,ES,L,Data Scientist,senior,full-time,remote
2021,58000,US,L,Data Scientist,entry-level,full-time,hybrid
2021,100000,US,M,Data Scientist,entry-level,full-time,remote
2021,77684,FR,M,Data Scientist,senior,full-time,hybrid
2021,85000,NL,S,ML engineer,entry-level,full-time,remote
2021,76833,DE,L,Consultant,entry-level,full-time,on-site
2021,105000,US,M,Data Scientist,senior,contract,remote
2020,72000,US,L,Data Analyst,entry-level,full-time,remote
2021,65013,DE,M,Data Engineer,entry-level,full-time,hybrid
2021,28016,TR,M,Data Engineer,mid-level,full-time,remote
2021,111775,US,M,Data Engineer,mid-level,full-time,on-site
2021,93150,US,M,Data Engineer,mid-level,full-time,on-site
2021,160000,PR,S,Data Engineer,senior,full-time,hybrid
2021,25532,RS,S,Data Scientist,mid-level,full-time,remote
2021,66265,IN,L,ML engineer,senior,full-time,on-site
2021,16904,IN,S,Data Scientist,mid-level,full-time,remote
2021,63831,DE,L,Data Analyst,senior,full-time,hybrid
2020,190000,US,S,Data Scientist,senior,full-time,remote
2021,141846,DE,L,Data Lead,executive,full-time,on-site
2021,16228,IN,L,Data Engineer,entry-level,full-time,remote
2021,71786,CA,M,Data Analyst,senior,full-time,remote
2020,35735,HU,L,Data Scientist,mid-level,full-time,hybrid
2021,135000,US,L,Data Scientist,senior,full-time,on-site
2021,24823,DE,M,ML engineer,entry-level,full-time,hybrid
2021,54094,IN,L,Data Lead,senior,full-time,hybrid
2021,24342,IN,L,ML engineer,senior,full-time,remote
2021,9272,KE,S,Data Analyst,entry-level,full-time,remote
2021,147000,US,L,Data Scientist,mid-level,full-time,hybrid
2021,96113,CA,L,Data Scientist,senior,full-time,hybrid
2021,174000,US,L,Data Lead,senior,full-time,remote
2020,135000,US,L,Data Analyst,mid-level,full-time,remote
2021,21844,CO,M,ML engineer,entry-level,full-time,hybrid
2020,125000,NZ,S,Data Engineer,senior,full-time,hybrid
2020,51321,FR,S,Data Scientist,entry-level,full-time,on-site
2020,40481,IN,L,Data Scientist,mid-level,full-time,on-site
2021,69741,FR,S,Consultant,executive,full-time,remote
2021,50000,VN,M,Analytics engineer,senior,full-time,remote
2020,39916,FR,M,Data Scientist,entry-level,full-time,on-site
2020,87000,US,L,Data Analyst,mid-level,full-time,remote
2021,26005,RO,L,Data Engineer,mid-level,full-time,on-site
2021,90734,DE,L,Data Scientist,mid-level,full-time,hybrid
2021,22611,IN,L,Data Engineer,mid-level,full-time,on-site
2021,5679,IN,S,Data Scientist,mid-level,full-time,remote
2021,81000,US,S,ML engineer,entry-level,full-time,hybrid
2021,40038,CL,L,Data Scientist,mid-level,full-time,remote
2021,90000,US,S,Consultant,entry-level,full-time,remote
2021,61467,DE,M,Data Scientist,mid-level,full-time,hybrid
2021,195000,US,M,Data Engineer,senior,full-time,remote
2021,37825,ES,L,Data Scientist,mid-level,full-time,remote
2020,85000,US,L,Data Analyst,mid-level,full-time,remote
2021,416000,US,S,Data Scientist,executive,contract,remote
2021,225000,US,L,Data Scientist,senior,full-time,remote
2021,56256,GB,L,Data Scientist,mid-level,full-time,hybrid
2021,33808,IN,M,Data Scientist,mid-level,full-time,on-site
2021,116914,GB,L,Data Scientist,mid-level,full-time,hybrid
2021,46597,PL,L,ML engineer,mid-level,full-time,remote
2020,8000,PK,L,Data Analyst,mid-level,full-time,hybrid
2020,41689,JP,S,Data Engineer,entry-level,full-time,remote
2020,114047,PL,S,Data Engineer,senior,full-time,remote
2021,88654,BE,M,ML engineer,mid-level,full-time,remote
2020,5707,IN,M,Consultant,entry-level,full-time,hybrid
2020,56000,PT,M,Data Engineer,mid-level,full-time,remote
